Time(s);Coil;Accelerometer;Generator;
2025-05-31 10:19:59.000;6,865;-19,886;3702,5;
2025-05-31 10:19:59.001;4,8909;-22,712;3326,5;
2025-05-31 10:19:59.002;1,987;-25,293;2922,7;
2025-05-31 10:19:59.003;-1,8241;-27,627;2483,9;
2025-05-31 10:19:59.004;-2,1913;-29,819;2026,2;
2025-05-31 10:19:59.005;-5,6793;-31,708;1542,5;
2025-05-31 10:19:59.006;-7,7703;-33,232;1049,5;
2025-05-31 10:19:59.007;-10,63;-34,435;540,85;
2025-05-31 10:19:59.008;-12,027;-35,227;33,022;
2025-05-31 10:19:59.009;-14,231;-35,71;-481,15;
2025-05-31 10:19:59.010;-16,017;-35,651;-984,31;
2025-05-31 10:19:59.011;-17,257;-35,376;-1481,9;
2025-05-31 10:19:59.012;-18,352;-34,532;-1960,4;
2025-05-31 10:19:59.013;-16,442;-33,517;-2423,9;
2025-05-31 10:19:59.014;-14,147;-32,016;-2857,6;
2025-05-31 10:19:59.015;-13,345;-30,348;-3268,5;
2025-05-31 10:19:59.016;-6,8989;-28,368;-3640,4;
2025-05-31 10:19:59.017;-1,9207;-26,291;-3981,3;
2025-05-31 10:19:59.018;1,2694;-23,935;-4276,2;
2025-05-31 10:19:59.019;5,9805;-21,516;-4533,7;
2025-05-31 10:19:59.020;8,0893;-19,041;-4738,6;
2025-05-31 10:19:59.021;12,228;-16,39;-4901,5;
2025-05-31 10:19:59.022;13,144;-13,745;-5007;
2025-05-31 10:19:59.023;14,31;-10,905;-5066,6;
2025-05-31 10:19:59.024;13,857;-7,972;-5067;
2025-05-31 10:19:59.025;13,127;-4,9119;-5020,7;
2025-05-31 10:19:59.026;11,656;-1,5489;-4915;
2025-05-31 10:19:59.027;10,289;2,0066;-4764,1;
2025-05-31 10:19:59.028;8,0929;5,8376;-4556,9;
2025-05-31 10:19:59.029;5,9149;9,82;-4308,6;
2025-05-31 10:19:59.030;3,1553;13,914;-4010,4;
2025-05-31 10:19:59.031;0,30496;18,067;-3676,4;
2025-05-31 10:19:59.032;-3,5109;22,17;-3297,3;
2025-05-31 10:19:59.032;-7,179;25,966;-2892,2;
2025-05-31 10:19:59.034;-12,104;29,41;-2450;
2025-05-31 10:19:59.035;-12,211;32,516;-1991,3;
2025-05-31 10:19:59.036;-13,762;35,061;-1505;
2025-05-31 10:19:59.037;-18,987;37,163;-1011,7;
2025-05-31 10:19:59.038;-23,85;38,784;-499,79;
