Time(s);Coil;Accelerometer;Generator;
2025-05-27 10:08:30.000;1,3121;427,52;-2319,3;
2025-05-27 10:08:30.001;0,53309;496,39;-3248,1;
2025-05-27 10:08:30.002;-0,23043;508,33;-3809,2;
2025-05-27 10:08:30.003;0,12629;461,31;-3932;
2025-05-27 10:08:30.004;0,16113;361,71;-3601,5;
2025-05-27 10:08:30.005;-0,37424;220,77;-2852,5;
2025-05-27 10:08:30.006;-1,334;54,311;-1785,7;
2025-05-27 10:08:30.007;0,40374;-118,54;-515,89;
2025-05-27 10:08:30.008;0,60962;-278,25;803,81;
2025-05-27 10:08:30.009;-0,51695;-406,24;2043,1;
2025-05-27 10:08:30.010;0,70238;-487,96;3049,6;
2025-05-27 10:08:30.011;-0,51648;-512,98;3717,1;
2025-05-27 10:08:30.012;0,48212;-479,91;3955,4;
2025-05-27 10:08:30.013;-0,027373;-392,77;3738,1;
2025-05-27 10:08:30.014;-0,30226;-259,61;3091;
2025-05-27 10:08:30.015;1,026;-97,459;2093,4;
2025-05-27 10:08:30.016;-2,5366;75,703;866,45;
2025-05-27 10:08:30.017;-1,9475;240,49;-455,82;
2025-05-27 10:08:30.018;-0,74873;376,35;-1724,1;
2025-05-27 10:08:30.019;0,71512;469,36;-2804,8;
2025-05-27 10:08:30.020;1,1753;509,61;-3568,1;
2025-05-27 10:08:30.021;-0,062682;490,59;-3925;
2025-05-27 10:08:30.022;0,68613;415,44;-3829,2;
2025-05-27 10:08:30.023;0,48063;293,52;-3287,1;
2025-05-27 10:08:30.024;2,8261;137,99;-2373,5;
2025-05-27 10:08:30.025;-0,39724;-33,285;-1188,3;
2025-05-27 10:08:30.026;-2,9491;-200,87;122,02;
2025-05-27 10:08:30.027;-1,1807;-346,21;1424,3;
2025-05-27 10:08:30.028;-0,52179;-452,4;2564,2;
2025-05-27 10:08:30.029;1,6662;-506,91;3422,5;
2025-05-27 10:08:30.030;1,1203;-503,1;3887;
2025-05-27 10:08:30.031;2,313;-443,15;3907,3;
2025-05-27 10:08:30.032;1,4651;-332,18;3475,4;
2025-05-27 10:08:30.032;0,84401;-182,73;2646,5;
2025-05-27 10:08:30.034;-0,4738;-12,936;1523,5;
2025-05-27 10:08:30.035;-1,3196;159,19;232,06;
2025-05-27 10:08:30.036;0,41659;312,61;-1079,5;
2025-05-27 10:08:30.037;0,44212;429,16;-2273,7;
2025-05-27 10:08:30.038;1,358;497,82;-3214,1;
2025-05-27 10:08:30.039;1,3089;509,66;-3793,5;
2025-05-27 10:08:30.040;-0,42347;462,31;-3936,9;
2025-05-27 10:08:30.041;1,173;362,77;-3621,6;
2025-05-27 10:08:30.042;0,94967;222,71;-2891,7;
2025-05-27 10:08:30.043;0,37122;57,389;-1828,6;
2025-05-27 10:08:30.044;-1,1362;-114,34;-567,67;
2025-05-27 10:08:30.045;-1,2748;-273,1;760,14;
2025-05-27 10:08:30.046;0,26663;-400,95;1999,3;
2025-05-27 10:08:30.047;0,39547;-483,74;3021,5;
2025-05-27 10:08:30.048;1,1681;-511,28;3698,2;
2025-05-27 10:08:30.049;1,1714;-480,95;3955,4;
2025-05-27 10:08:30.050;-1,0932;-397,51;3752,3;
2025-05-27 10:08:30.051;0,33663;-267,9;3117,7;
2025-05-27 10:08:30.052;1,3969;-107,71;2132,7;
2025-05-27 10:08:30.053;0,3113;64,562;910,59;
2025-05-27 10:08:30.054;-0,23239;230,42;-406,29;
2025-05-27 10:08:30.055;-0,89494;369,24;-1679,3;
2025-05-27 10:08:30.056;-0,86175;465,71;-2766;
2025-05-27 10:08:30.057;0,81657;510,06;-3544,2;
2025-05-27 10:08:30.058;0,23802;495,26;-3919,5;
2025-05-27 10:08:30.059;0,84024;422,98;-3842,2;
2025-05-27 10:08:30.060;0,67698;302,67;-3321,3;
2025-05-27 10:08:30.061;-0,53555;147,79;-2416,5;
2025-05-27 10:08:30.062;0,59104;-24,322;-1245,2;
2025-05-27 10:08:30.063;0,30439;-193,57;68,959;
2025-05-27 10:08:30.064;-0,35074;-340,67;1370,3;
2025-05-27 10:08:30.065;1,6445;-448,86;2526,4;
2025-05-27 10:08:30.065;0,77596;-505,42;3394,3;
2025-05-27 10:08:30.067;-0,18817;-503,72;3879,7;
2025-05-27 10:08:30.068;-0,96339;-445,74;3914,8;
2025-05-27 10:08:30.069;-1,1272;-336,93;3499,4;
2025-05-27 10:08:30.070;0,069568;-189,16;2682,6;
2025-05-27 10:08:30.071;1,0307;-20,614;1564,8;
2025-05-27 10:08:30.072;0,53679;150,45;278,11;
2025-05-27 10:08:30.073;-0,46311;304,09;-1037,9;
2025-05-27 10:08:30.074;-0,75736;422,23;-2236,6;
2025-05-27 10:08:30.075;-0,84712;492,97;-3188,6;
2025-05-27 10:08:30.076;1,9828;507,65;-3780,8;
2025-05-27 10:08:30.077;0,39084;463,63;-3939,1;
2025-05-27 10:08:30.078;-1,1444;366,89;-3644,1;
2025-05-27 10:08:30.079;0,66588;228,19;-2927,3;
2025-05-27 10:08:30.080;0,72725;63,289;-1881;
2025-05-27 10:08:30.081;-1,3391;-108,86;-620,04;
2025-05-27 10:08:30.082;0,25319;-269,3;702,03;
2025-05-27 10:08:30.083;2,4847;-399,25;1953,6;
2025-05-27 10:08:30.084;2,4056;-483,51;2983,1;
2025-05-27 10:08:30.085;-0,39963;-512,13;3680,4;
2025-05-27 10:08:30.086;0,48475;-482,72;3953,9;
2025-05-27 10:08:30.087;-0,7728;-398,96;3771;
2025-05-27 10:08:30.088;-2,0498;-269,05;3152,5;
2025-05-27 10:08:30.089;-1,1216;-108,85;2177,4;
2025-05-27 10:08:30.090;-0,60849;63,786;961,18;
2025-05-27 10:08:30.091;0,63426;229,25;-359,83;
2025-05-27 10:08:30.092;1,8742;367,38;-1636,2;
2025-05-27 10:08:30.093;1,9748;463,92;-2733,9;
2025-05-27 10:08:30.094;-0,6937;508,21;-3524,5;
2025-05-27 10:08:30.095;0,75522;493,96;-3914,2;
2025-05-27 10:08:30.096;0,34855;423,5;-3853,6;
2025-05-27 10:08:30.097;0,47108;305,15;-3343,9;
2025-05-27 10:08:30.098;-1,2223;152,09;-2455,8;
2025-05-27 10:08:30.099;-0,34027;-18,378;-1289;
2025-05-27 10:08:30.100;-0,077798;-186,99;16,114;
2025-05-27 10:08:30.101;0,40641;-334,9;1324,9;
2025-05-27 10:08:30.102;1,6286;-445,18;2482,7;
2025-05-27 10:08:30.103;0,40566;-504,42;3368,1;
2025-05-27 10:08:30.104;-0,39079;-505,7;3867,4;
2025-05-27 10:08:30.105;0,041983;-450,59;3923,6;
2025-05-27 10:08:30.106;0,17867;-343,32;3525,6;
2025-05-27 10:08:30.107;0,86579;-196,41;2724;
2025-05-27 10:08:30.108;-0,14882;-27,655;1618,5;
2025-05-27 10:08:30.109;-0,30189;145,07;334,73;
2025-05-27 10:08:30.110;0,72043;300,56;-982,9;
2025-05-27 10:08:30.111;-0,65077;420,73;-2193,1;
2025-05-27 10:08:30.112;-0,23549;493,7;-3157,8;
2025-05-27 10:08:30.113;0,22124;509,96;-3766,1;
2025-05-27 10:08:30.114;1,2053;467,31;-3942,9;
2025-05-27 10:08:30.115;0,12609;371,7;-3660,5;
2025-05-27 10:08:30.116;-0,090005;233,85;-2959,5;
2025-05-27 10:08:30.117;0,88174;69,395;-1917,5;
2025-05-27 10:08:30.118;-0,81853;-102,71;-667,28;
