Time(s);Coil;Accelerometer;Generator;
2025-05-31 10:56:17.000;7,1225;-57,852;3388,6;
2025-05-31 10:56:17.001;10,054;-69,025;4218,6;
2025-05-31 10:56:17.002;12,001;-76,28;4772,2;
2025-05-31 10:56:17.003;13,528;-78,442;5033,9;
2025-05-31 10:56:17.004;13,222;-75,605;4962,7;
2025-05-31 10:56:17.005;13,593;-68,05;4584,5;
2025-05-31 10:56:17.006;13,826;-55,7;3906;
2025-05-31 10:56:17.007;19,06;-39,918;2991;
2025-05-31 10:56:17.008;22,095;-21,183;1884,1;
2025-05-31 10:56:17.009;19,263;-1,1246;672,09;
2025-05-31 10:56:17.010;15,329;18,889;-584,49;
2025-05-31 10:56:17.011;9,4543;37,616;-1801,6;
2025-05-31 10:56:17.012;5,0531;53,883;-2910,2;
2025-05-31 10:56:17.013;0,66736;66,252;-3838,4;
2025-05-31 10:56:17.014;-4,5874;74,558;-4530,4;
2025-05-31 10:56:17.015;-5,3754;77,971;-4935,2;
2025-05-31 10:56:17.016;-5,4374;76,561;-5027,7;
2025-05-31 10:56:17.017;-3,9961;70,432;-4794,8;
2025-05-31 10:56:17.018;-4,9891;60,096;-4258,4;
2025-05-31 10:56:17.019;-7,2052;45,783;-3448;
2025-05-31 10:56:17.020;-8,0802;28,896;-2428,5;
2025-05-31 10:56:17.021;-8,2412;10,228;-1251,8;
2025-05-31 10:56:17.022;-9,3987;-9,063;-8,0445;
2025-05-31 10:56:17.023;-8,9469;-27,801;1244,5;
2025-05-31 10:56:17.024;-7,8215;-45,051;2410,5;
2025-05-31 10:56:17.025;-5,8784;-59,545;3441,1;
2025-05-31 10:56:17.026;-1,426;-70,334;4246,6;
2025-05-31 10:56:17.027;2,5044;-77,078;4798,1;
2025-05-31 10:56:17.028;3,2268;-78,785;5031,7;
2025-05-31 10:56:17.029;5,0745;-75,102;4955,6;
2025-05-31 10:56:17.030;5,6932;-66,993;4553,4;
2025-05-31 10:56:17.031;7,0284;-54,005;3870,1;
2025-05-31 10:56:17.032;11,45;-37,832;2938,8;
2025-05-31 10:56:17.032;11,545;-19,068;1832,8;
2025-05-31 10:56:17.034;10,134;1,0386;612,86;
2025-05-31 10:56:17.035;8,5483;20,945;-639,84;
2025-05-31 10:56:17.036;5,63;39,441;-1855,7;
2025-05-31 10:56:17.037;4,0207;55,262;-2956,3;
2025-05-31 10:56:17.038;2,0216;67,282;-3876,8;
2025-05-31 10:56:17.039;-2,4225;75,175;-4555,3;
2025-05-31 10:56:17.040;-4,6315;78,205;-4949,3;
2025-05-31 10:56:17.041;-7,1718;76,46;-5023;
2025-05-31 10:56:17.042;-9,6442;70,067;-4778,4;
2025-05-31 10:56:17.043;-12,635;59,488;-4222,9;
2025-05-31 10:56:17.044;-13,298;45,258;-3406,1;
2025-05-31 10:56:17.045;-13,56;28,293;-2369,5;
2025-05-31 10:56:17.046;-13,755;9,4832;-1196;
2025-05-31 10:56:17.047;-14,414;-9,6106;61,066;
2025-05-31 10:56:17.048;-13,449;-28,321;1300,5;
2025-05-31 10:56:17.049;-10,579;-45,65;2473,2;
2025-05-31 10:56:17.050;-6,6926;-60,09;3484,1;
2025-05-31 10:56:17.051;-3,7064;-71,147;4288,3;
2025-05-31 10:56:17.052;0,68881;-77,767;4813;
2025-05-31 10:56:17.053;3,6059;-79,233;5041,7;
2025-05-31 10:56:17.054;6,455;-75,637;4938,5;
2025-05-31 10:56:17.055;8,7807;-66,979;4529;
2025-05-31 10:56:17.056;10,257;-53,762;3825,2;
2025-05-31 10:56:17.057;10,875;-37,021;2889;
2025-05-31 10:56:17.058;10,797;-17,502;1772,1;
2025-05-31 10:56:17.059;10,216;2,8587;553,81;
2025-05-31 10:56:17.060;8,1597;23,144;-703,25;
2025-05-31 10:56:17.061;4,9911;41,7;-1912,3;
2025-05-31 10:56:17.062;0,8569;57,441;-3007,8;
2025-05-31 10:56:17.063;0,19886;69,242;-3915,5;
2025-05-31 10:56:17.064;-4,7865;76,569;-4583,3;
2025-05-31 10:56:17.065;-7,1265;78,84;-4958,4;
2025-05-31 10:56:17.065;-9,1328;76,457;-5021;
2025-05-31 10:56:17.067;-13,311;69,37;-4756;
