Time(s);Coil;Accelerometer;Generator;
2025-05-31 10:54:01.000;6,2046;70,867;4574,6;
2025-05-31 10:54:01.001;8,7569;70,175;4916,3;
2025-05-31 10:54:01.002;11,017;66,68;5046,9;
2025-05-31 10:54:01.003;12,382;60,465;4976,7;
2025-05-31 10:54:01.004;13,363;51,829;4691,6;
2025-05-31 10:54:01.005;13,578;41,047;4221,7;
2025-05-31 10:54:01.006;13,339;28,413;3570,9;
2025-05-31 10:54:01.007;12,189;14,699;2784,6;
2025-05-31 10:54:01.008;10,813;0,1822;1882,1;
2025-05-31 10:54:01.009;8,7867;-14,34;913,4;
2025-05-31 10:54:01.010;6,8805;-28,372;-98,506;
2025-05-31 10:54:01.011;3,9134;-41,185;-1097,9;
2025-05-31 10:54:01.012;2,8548;-52,379;-2060,6;
2025-05-31 10:54:01.013;1,8785;-61,341;-2935,9;
2025-05-31 10:54:01.014;-1,8933;-67,803;-3700,2;
2025-05-31 10:54:01.015;-2,3057;-71,482;-4311,4;
2025-05-31 10:54:01.016;-4,616;-72,219;-4751,9;
2025-05-31 10:54:01.017;-6,9978;-69,973;-4993,9;
2025-05-31 10:54:01.018;-7,4186;-64,822;-5032,5;
2025-05-31 10:54:01.019;-9,587;-57,035;-4859,6;
2025-05-31 10:54:01.020;-10,778;-46,948;-4486,4;
2025-05-31 10:54:01.021;-12,677;-34,889;-3927,6;
2025-05-31 10:54:01.022;-12,157;-21,413;-3210;
2025-05-31 10:54:01.023;-13,064;-6,9063;-2362,3;
2025-05-31 10:54:01.024;-13,478;7,9835;-1421,5;
2025-05-31 10:54:01.025;-11,678;22,414;-422,77;
2025-05-31 10:54:01.026;-11,351;36,269;589,46;
2025-05-31 10:54:01.027;-9,1638;48,511;1579,4;
2025-05-31 10:54:01.028;-6,006;58,506;2504;
2025-05-31 10:54:01.029;-3,3488;66,418;3335,6;
2025-05-31 10:54:01.030;-0,64275;71,392;4025,9;
2025-05-31 10:54:01.031;2,0395;73,486;4561,6;
2025-05-31 10:54:01.032;4,2496;72,655;4902,7;
2025-05-31 10:54:01.032;6,3358;68,526;5050,8;
2025-05-31 10:54:01.034;7,7853;61,648;4980,5;
2025-05-31 10:54:01.035;8,8856;52,197;4713,9;
2025-05-31 10:54:01.036;9,0418;40,482;4243,1;
2025-05-31 10:54:01.037;9,3315;27,084;3611;
2025-05-31 10:54:01.038;8,708;12,616;2824,5;
2025-05-31 10:54:01.039;8,0559;-2,3023;1933,9;
2025-05-31 10:54:01.040;7,0606;-17,086;961,49;
2025-05-31 10:54:01.041;5,7373;-30,977;-41,3;
2025-05-31 10:54:01.042;2,5938;-43,445;-1047,8;
2025-05-31 10:54:01.043;1,8547;-54,094;-2007,4;
2025-05-31 10:54:01.044;0,26443;-62,248;-2893,2;
2025-05-31 10:54:01.045;-2,7075;-67,943;-3660,5;
2025-05-31 10:54:01.046;-4,3549;-70,651;-4283,4;
2025-05-31 10:54:01.047;-6,6473;-70,623;-4732,1;
2025-05-31 10:54:01.048;-8,6894;-67,67;-4988,2;
2025-05-31 10:54:01.049;-10,458;-62,283;-5035,4;
2025-05-31 10:54:01.050;-11,287;-54,417;-4876;
2025-05-31 10:54:01.051;-13,271;-44,685;-4512,6;
2025-05-31 10:54:01.052;-15,198;-33,25;-3965,7;
2025-05-31 10:54:01.053;-16,217;-20,491;-3255,5;
2025-05-31 10:54:01.054;-18,064;-6,8538;-2417,5;
2025-05-31 10:54:01.055;-19,31;6,9046;-1480,2;
2025-05-31 10:54:01.056;-17,628;20,576;-487,72;
2025-05-31 10:54:01.057;-17,352;33,737;527,14;
2025-05-31 10:54:01.058;-15,336;45,592;1515,1;
2025-05-31 10:54:01.059;-13,57;55,507;2449,6;
2025-05-31 10:54:01.060;-9,655;63,665;3280,4;
2025-05-31 10:54:01.061;-5,367;69,072;3986,4;
2025-05-31 10:54:01.062;-2,6085;71,903;4525,1;
2025-05-31 10:54:01.063;0,68166;71,854;4887,6;
2025-05-31 10:54:01.064;5,0602;68,618;5041,9;
2025-05-31 10:54:01.065;6,7053;62,551;4996,3;
2025-05-31 10:54:01.065;9,5282;53,781;4736,3;
2025-05-31 10:54:01.067;11,117;42,636;4289,5;
2025-05-31 10:54:01.068;12,373;29,597;3661,3;
2025-05-31 10:54:01.069;13,279;15,352;2894,2;
2025-05-31 10:54:01.070;12,14;0,40274;2004,7;
2025-05-31 10:54:01.071;10,344;-14,484;1046,3;
2025-05-31 10:54:01.072;7,9117;-28,76;38,36;
2025-05-31 10:54:01.073;4,4141;-41,627;-962,59;
2025-05-31 10:54:01.074;2,8906;-52,745;-1932,4;
2025-05-31 10:54:01.075;0,12972;-61,581;-2819,8;
2025-05-31 10:54:01.076;-3,4013;-67,906;-3601,8;
2025-05-31 10:54:01.077;-6,5579;-71,426;-4234,2;
2025-05-31 10:54:01.078;-9,7515;-71,972;-4700,7;
2025-05-31 10:54:01.079;-12,754;-69,691;-4972,3;
2025-05-31 10:54:01.080;-15,667;-64,558;-5040,2;
2025-05-31 10:54:01.081;-18,777;-56,837;-4898;
2025-05-31 10:54:01.082;-20,913;-46,887;-4554,2;
2025-05-31 10:54:01.083;-23,269;-34,995;-4022;
2025-05-31 10:54:01.084;-24,207;-21,613;-3326,2;
2025-05-31 10:54:01.085;-25,933;-7,2186;-2495,6;
2025-05-31 10:54:01.086;-26,579;7,3268;-1566,6;
2025-05-31 10:54:01.087;-28,423;21,755;-575,89;
2025-05-31 10:54:01.088;-13,225;35,429;435,23;
2025-05-31 10:54:01.089;5,5788;47,7;1433,9;
2025-05-31 10:54:01.090;5,8899;57,492;2369,6;
2025-05-31 10:54:01.091;10,341;65,343;3217,1;
2025-05-31 10:54:01.092;12,677;70,334;3929,3;
2025-05-31 10:54:01.093;16,68;72,425;4490,7;
2025-05-31 10:54:01.094;19,717;71,737;4861,3;
2025-05-31 10:54:01.095;22,583;67,982;5041,4;
2025-05-31 10:54:01.096;23,963;61,563;5003,2;
2025-05-31 10:54:01.097;24,164;52,636;4769,3;
