Time(s);Coil;Accelerometer;Generator;
2025-05-31 10:59:19.000;-5,3503;-27,895;-5032,3;
2025-05-31 10:59:19.001;-6,8691;-48,696;-4748,7;
2025-05-31 10:59:19.002;-9,3379;-64,767;-3997,2;
2025-05-31 10:59:19.003;-12,113;-74,268;-2842,2;
2025-05-31 10:59:19.004;-14,646;-76,424;-1421,5;
2025-05-31 10:59:19.005;-15,481;-71,013;147,13;
2025-05-31 10:59:19.006;-15,22;-58,379;1689,1;
2025-05-31 10:59:19.007;-15,018;-39,945;3081,4;
2025-05-31 10:59:19.008;-12,324;-17,262;4163,3;
2025-05-31 10:59:19.009;4,041;7,539;4846,2;
2025-05-31 10:59:19.010;9,8512;31,278;5038,5;
2025-05-31 10:59:19.011;12,991;52,013;4730;
2025-05-31 10:59:19.012;15,827;68,041;3947,5;
2025-05-31 10:59:19.013;18,075;77,023;2779,2;
2025-05-31 10:59:19.014;18,54;78,625;1344,7;
2025-05-31 10:59:19.015;17,44;72,41;-216,3;
2025-05-31 10:59:19.016;15,125;59,221;-1751,5;
2025-05-31 10:59:19.017;12,079;40,307;-3120,5;
2025-05-31 10:59:19.018;8,0607;16,901;-4187,6;
2025-05-31 10:59:19.019;6,0795;-7,6145;-4847,2;
2025-05-31 10:59:19.020;1,7498;-31,354;-5027,3;
2025-05-31 10:59:19.021;-1,3127;-51,916;-4697,9;
2025-05-31 10:59:19.022;-1,0886;-67,211;-3906,5;
2025-05-31 10:59:19.023;-3,5455;-75,521;-2721;
2025-05-31 10:59:19.024;-5,0738;-76,393;-1282,3;
2025-05-31 10:59:19.025;-5,1036;-69,759;289,62;
2025-05-31 10:59:19.026;-3,7529;-56,078;1821,6;
2025-05-31 10:59:19.027;-2,4798;-37,089;3192;
2025-05-31 10:59:19.028;-0,39003;-14,443;4241,2;
2025-05-31 10:59:19.029;2,775;9,6172;4883,5;
2025-05-31 10:59:19.030;5,2271;32,113;5030,8;
2025-05-31 10:59:19.031;7,7901;51,454;4677,1;
2025-05-31 10:59:19.032;9,6343;65,653;3854,9;
2025-05-31 10:59:19.032;10,814;73,17;2656,1;
2025-05-31 10:59:19.034;10,944;73,579;1203,6;
2025-05-31 10:59:19.035;10,561;66,601;-361,84;
2025-05-31 10:59:19.036;8,8368;53,355;-1887,7;
2025-05-31 10:59:19.037;6,8543;34,48;-3235,6;
2025-05-31 10:59:19.038;2,7929;12,149;-4269,3;
